Timestamp,AccX_G,AccY_G,AccZ_G,GyroX_DPS,GyroY_DPS,GyroZ_DPS,Lat,Lon,Altitude,Sats,PlantStat
24653,0.1235,0.0059,0.9731,-5.63,-34.61,-5.15,0.0,0.0,0.0,0,0
24753,0.0933,0.0239,1.0645,0.57,15.32,0.21,0.0,0.0,0.0,0,0
24853,0.0962,0.0127,1.0305,-1.21,16.63,-4.01,0.0,0.0,0.0,0,0
24953,0.0886,0.0388,1.0713,3.31,6.46,-2.92,0.0,0.0,0.0,0,0
25053,0.0632,0.0281,1.0571,5.21,-9.51,0.60,0.0,0.0,0.0,0,0
25153,0.0867,0.0295,1.1648,4.70,-0.52,9.36,0.0,0.0,0.0,0,0
25253,0.0713,0.1331,1.3472,33.78,2.99,12.69,0.0,0.0,0.0,0,0
25353,0.2798,0.2134,1.6509,24.52,-0.51,-6.22,0.0,0.0,0.0,0,1
25453,0.0154,0.1997,1.4841,4.22,21.79,-1.57,0.0,0.0,0.0,0,1
25607,0.0452,0.1274,0.9067,-20.41,-28.01,-0.47,0.0,0.0,0.0,0,1
25707,0.0371,0.0991,0.7236,-23.66,-5.52,-3.80,0.0,0.0,0.0,0,1
25807,0.0620,0.0681,0.6475,-20.02,29.50,-5.99,0.0,0.0,0.0,0,1
25907,0.0916,-0.0078,0.6646,-13.09,11.15,-4.92,0.0,0.0,0.0,0,1
26007,0.1050,0.0437,0.8945,-0.43,15.05,7.24,0.0,0.0,0.0,0,1
26107,0.0317,0.0198,0.9841,-3.33,2.96,-3.58,0.0,0.0,0.0,0,1
26207,0.0493,0.0369,1.0229,-3.44,-21.18,-2.63,0.0,0.0,0.0,0,1
26307,0.0823,0.0024,0.9832,0.71,-1.85,-4.89,0.0,0.0,0.0,0,1
26407,0.0911,0.0305,1.0239,4.08,6.50,-3.65,0.0,0.0,0.0,0,1
26507,0.0928,0.0203,1.0781,3.40,7.30,0.64,0.0,0.0,0.0,0,1
26661,0.0869,0.0264,1.0703,-2.18,-1.62,-0.30,0.0,0.0,0.0,0,1
26761,0.0820,0.0344,1.0662,-3.98,2.24,-0.87,0.0,0.0,0.0,0,1
26861,0.0820,0.0354,1.0498,0.07,4.32,0.86,0.0,0.0,0.0,0,1
26961,0.0947,0.0461,1.0720,-2.60,0.10,0.28,0.0,0.0,0.0,0,1
27061,0.0879,0.0339,1.0378,-3.38,4.64,-2.09,0.0,0.0,0.0,0,1
27161,0.0852,0.0398,1.0535,-2.80,9.15,-1.97,0.0,0.0,0.0,0,1
27261,0.0842,0.0269,1.0752,-4.60,-5.17,-0.66,0.0,0.0,0.0,0,1
27361,0.0957,0.0339,1.0723,-4.56,5.11,0.40,0.0,0.0,0.0,0,1
27461,0.0898,0.0232,1.0657,-6.77,7.08,-1.71,0.0,0.0,0.0,0,1
27608,0.0876,0.0066,1.0554,-5.74,4.34,-0.58,0.0,0.0,0.0,0,1
27708,0.0896,0.0129,1.0491,-5.21,4.78,0.11,0.0,0.0,0.0,0,1
27808,0.0872,0.0039,1.0591,-4.08,-1.08,-0.07,0.0,0.0,0.0,0,1
27908,0.0938,0.0054,1.0862,-5.56,1.18,0.09,0.0,0.0,0.0,0,1
28008,0.1118,0.0291,1.1270,-1.97,-9.01,2.57,0.0,0.0,0.0,0,1
28108,0.1277,-0.0149,1.1016,-6.82,-13.63,1.97,0.0,0.0,0.0,0,1
28208,0.1472,-0.0601,1.1140,-8.26,-12.57,1.77,0.0,0.0,0.0,0,1
28308,0.1843,-0.0527,1.0627,-0.19,-2.21,1.67,0.0,0.0,0.0,0,1
28408,0.1729,-0.0522,0.9590,-4.67,-6.40,3.67,0.0,0.0,0.0,0,1
28508,0.1418,-0.0598,1.0789,35.01,-5.32,-8.14,0.0,0.0,0.0,0,1
28610,0.1792,0.0693,1.0635,-8.87,16.50,4.50,0.0,0.0,0.0,0,1
28710,0.1892,0.0105,1.0393,-13.41,-18.64,-1.54,0.0,0.0,0.0,0,1
28810,0.2014,-0.0032,1.0337,-3.35,-1.70,-3.02,0.0,0.0,0.0,0,1
28910,0.1902,-0.0073,0.9878,-7.13,5.08,4.42,0.0,0.0,0.0,0,1
29010,0.1675,-0.0066,0.9573,-6.46,33.18,9.01,0.0,0.0,0.0,0,1
29110,0.1147,-0.0171,1.0352,3.50,4.28,5.50,0.0,0.0,0.0,0,1
29210,0.1587,-0.0222,1.0251,3.40,-15.18,6.00,0.0,0.0,0.0,0,1
29310,0.1829,-0.0327,1.0710,0.11,-4.51,5.50,0.0,0.0,0.0,0,1
29410,0.1628,-0.0220,1.0576,1.96,9.07,4.76,0.0,0.0,0.0,0,1
29510,0.1611,-0.0151,1.0569,-2.69,1.63,3.28,0.0,0.0,0.0,0,1
29611,0.1465,-0.0256,1.0601,-0.80,6.47,0.71,0.0,0.0,0.0,0,1
29711,0.1926,-0.0210,1.0747,1.64,0.06,0.21,0.0,0.0,0.0,0,1
29811,0.1611,-0.0237,1.0420,-5.63,-10.85,-1.44,0.0,0.0,0.0,0,1
29911,0.1975,-0.0146,1.0193,-4.33,11.76,-0.94,0.0,0.0,0.0,0,1
30011,0.1660,-0.0386,1.0654,-2.34,20.10,-1.65,0.0,0.0,0.0,0,1
30111,0.1436,0.0151,1.0706,-5.47,-15.43,3.21,0.0,0.0,0.0,0,1
30211,0.1687,-0.0056,1.0239,-4.40,-19.96,-1.22,0.0,0.0,0.0,0,1
30311,0.1802,0.0002,0.9790,-3.16,8.69,0.02,0.0,0.0,0.0,0,1
30411,0.1921,-0.0249,1.0676,-0.74,8.22,-1.26,0.0,0.0,0.0,0,0
30511,0.1860,0.0017,1.0530,-1.75,2.67,1.60,0.0,0.0,0.0,0,0
30611,0.1941,-0.0276,0.9854,-3.37,2.09,2.91,0.0,0.0,0.0,0,0
30711,0.2085,-0.0305,0.9802,-0.41,6.72,2.13,0.0,0.0,0.0,0,0
30811,0.2429,0.0059,0.8745,0.77,25.97,6.03,0.0,0.0,0.0,0,0
30911,0.2346,-0.1250,0.7952,-10.52,18.28,14.92,0.0,0.0,0.0,0,0
31011,0.1252,-0.0642,0.7656,27.31,-6.99,34.05,0.0,0.0,0.0,0,0
31111,0.0876,0.0701,0.8484,33.82,10.77,44.09,0.0,0.0,0.0,0,0
31211,0.0461,-0.0105,0.9336,6.61,-18.18,21.12,0.0,0.0,0.0,0,0
31311,0.1499,0.0986,0.8845,17.89,27.95,22.61,0.0,0.0,0.0,0,0
31411,-0.0239,0.0684,1.0234,0.56,14.73,17.40,0.0,0.0,0.0,0,0
31511,0.0310,0.1196,1.2063,21.92,-35.49,11.08,0.0,0.0,0.0,0,0
31611,0.0239,0.1357,1.3970,7.99,11.40,2.24,0.0,0.0,0.0,0,0
31711,0.0647,0.1763,1.6096,11.50,18.27,6.57,0.0,0.0,0.0,0,1
31811,0.0769,0.2693,1.2949,12.64,21.82,-0.37,0.0,0.0,0.0,0,1
31911,-0.0498,0.0742,1.1682,5.11,-37.08,-11.10,0.0,0.0,0.0,0,1
32011,0.1875,0.1533,0.9111,-20.64,-53.90,5.20,0.0,0.0,0.0,0,1
32111,0.1211,0.0574,1.2405,-34.43,-1.09,-5.67,0.0,0.0,0.0,0,1
32211,0.1099,0.1299,1.2751,-13.42,24.28,4.06,0.0,0.0,0.0,0,1
32311,0.0596,0.0298,1.1211,-16.59,-5.19,3.60,0.0,0.0,0.0,0,1
32411,0.0693,0.0522,0.9531,-5.05,30.28,0.01,0.0,0.0,0.0,0,1
32512,0.0469,0.1714,0.7888,-13.88,-39.95,-5.88,0.0,0.0,0.0,0,1
32612,0.0798,-0.0010,0.8853,-19.46,14.64,3.15,0.0,0.0,0.0,0,1
32712,0.0142,-0.0566,1.1707,-0.95,72.27,-0.93,0.0,0.0,0.0,0,1
32812,0.0354,-0.0566,1.0808,-0.25,9.95,0.61,0.0,0.0,0.0,0,1
32912,0.0159,-0.0127,1.0962,-6.80,-20.66,-3.12,0.0,0.0,0.0,0,1
33012,0.0754,-0.0623,1.0583,-3.13,9.53,-4.31,0.0,0.0,0.0,0,1
33112,0.0737,-0.0537,1.0166,-7.11,-12.50,-1.77,0.0,0.0,0.0,0,1
33212,0.0654,-0.0610,1.0374,-1.51,-12.47,-4.09,0.0,0.0,0.0,0,1
33312,0.0930,-0.0535,1.1050,-1.92,11.79,-2.41,0.0,0.0,0.0,0,1
33412,0.0647,-0.0398,1.0654,-1.65,-2.08,-3.38,0.0,0.0,0.0,0,1
33512,0.1084,-0.0144,1.0168,2.39,0.19,0.15,0.0,0.0,0.0,0,1
33612,0.0930,-0.0432,1.0510,1.37,-0.91,-1.02,0.0,0.0,0.0,0,1
33712,0.0964,-0.0266,1.0625,-2.27,5.73,-3.18,0.0,0.0,0.0,0,1
33812,0.0903,-0.0359,1.0337,-0.13,7.35,-1.28,0.0,0.0,0.0,0,1
33912,0.0798,-0.0486,1.0334,-0.94,-11.79,-2.25,0.0,0.0,0.0,0,1
34012,0.0989,-0.0605,1.0547,-3.67,7.50,-1.88,0.0,0.0,0.0,0,1
34112,0.1001,-0.0002,1.0637,-6.38,14.41,-0.03,0.0,0.0,0.0,0,1
34212,0.0879,0.0293,1.0850,3.29,-15.47,-1.45,0.0,0.0,0.0,0,1
34312,0.1250,-0.0371,1.0266,-0.92,-0.60,0.89,0.0,0.0,0.0,0,1
34412,0.1130,0.0024,1.0437,-0.54,17.17,-1.21,0.0,0.0,0.0,0,1
34512,0.1045,-0.0142,1.0955,-0.27,0.65,1.08,0.0,0.0,0.0,0,1
34612,0.0986,-0.0212,1.0435,-3.09,-3.20,0.74,0.0,0.0,0.0,0,1
34712,0.1128,-0.0205,1.0422,0.73,8.07,1.54,0.0,0.0,0.0,0,1
34812,0.0935,-0.0249,1.0747,-1.11,0.77,-0.61,0.0,0.0,0.0,0,1
34912,0.1028,-0.0239,1.0613,0.01,-0.13,-0.38,0.0,0.0,0.0,0,1
35012,0.1030,-0.0234,1.0327,-1.60,7.08,-1.66,0.0,0.0,0.0,0,1
35112,0.1042,-0.0220,1.0540,0.54,-2.95,-1.14,0.0,0.0,0.0,0,1
35212,0.1013,-0.0317,1.0662,-3.69,-5.70,-1.37,0.0,0.0,0.0,0,1
35312,0.1235,-0.0286,1.0210,-2.45,11.54,-0.69,0.0,0.0,0.0,0,1
35412,0.0891,-0.0164,1.0288,-2.11,2.41,-1.75,0.0,0.0,0.0,0,1
35512,0.1055,-0.0544,1.0896,3.73,-0.49,-0.85,0.0,0.0,0.0,0,1
35612,0.1704,-0.0349,1.4238,-11.92,-47.76,5.69,0.0,0.0,0.0,0,1
35712,0.0972,0.0562,1.3184,-20.40,92.47,-3.09,0.0,0.0,0.0,0,1
35812,0.0579,-0.0247,1.3899,19.04,-49.08,-11.60,0.0,0.0,0.0,0,1
35912,0.1729,0.0579,1.2700,6.02,20.37,-7.43,0.0,0.0,0.0,0,1
36012,0.1074,0.0339,1.1355,-3.66,19.39,-2.68,0.0,0.0,0.0,0,1
36112,0.0879,-0.0183,1.1440,-5.73,-37.22,-5.08,0.0,0.0,0.0,0,1
36212,0.1719,-0.0232,1.0376,-19.49,15.84,-13.28,0.0,0.0,0.0,0,1
36312,0.1609,-0.0833,0.9092,-31.45,13.59,-13.70,0.0,0.0,0.0,0,1
36412,0.1187,-0.0781,0.8425,-33.97,3.02,-6.85,0.0,0.0,0.0,0,1
36512,0.1077,-0.1064,0.7419,-26.24,-1.19,-10.50,0.0,0.0,0.0,0,1
36612,0.1221,-0.1052,0.8020,-12.02,-3.08,-6.33,0.0,0.0,0.0,0,1
36727,0.1418,-0.1094,0.8809,-8.65,0.67,-1.35,0.0,0.0,0.0,0,0
36827,0.1885,-0.1919,0.9182,3.63,6.70,-3.39,0.0,0.0,0.0,0,0
36927,0.2231,-0.1729,1.0347,0.95,-6.04,-1.44,0.0,0.0,0.0,0,0
37027,0.2000,-0.1985,0.9910,-1.26,6.49,2.51,0.0,0.0,0.0,0,0
37127,0.2029,-0.1812,1.0139,3.19,13.79,5.07,0.0,0.0,0.0,0,0
37227,0.1619,-0.1794,1.0444,4.10,1.31,1.78,0.0,0.0,0.0,0,0
37327,0.1804,-0.1655,1.0510,0.63,0.47,1.72,0.0,0.0,0.0,0,0
37427,0.1794,-0.1667,1.0535,-0.58,5.30,1.89,0.0,0.0,0.0,0,0
37582,0.1780,-0.1548,1.0129,-1.18,-1.90,1.10,0.0,0.0,0.0,0,0
37682,0.1877,-0.1592,1.0400,-0.93,-1.26,-0.34,0.0,0.0,0.0,0,0
37782,0.1797,-0.1665,1.0295,0.05,-2.00,-0.13,0.0,0.0,0.0,0,0
37882,0.1912,-0.1670,1.0144,-3.31,5.34,0.37,0.0,0.0,0.0,0,0
37982,0.1731,-0.1614,1.0259,-1.12,3.37,-0.45,0.0,0.0,0.0,0,0
38082,0.1802,-0.1675,1.0315,-1.61,2.76,-1.50,0.0,0.0,0.0,0,0
38182,0.1851,-0.1655,1.0239,-3.18,3.34,-0.12,0.0,0.0,0.0,0,0
38282,0.1899,-0.1636,1.0369,-2.73,5.40,-0.58,0.0,0.0,0.0,0,0
38382,0.1792,-0.1643,1.0261,-1.89,-0.32,0.02,0.0,0.0,0.0,0,0
38482,0.1733,-0.1653,1.0300,-1.65,1.40,-0.65,0.0,0.0,0.0,0,0
38582,0.1902,-0.1628,1.0256,-2.11,-0.93,0.15,0.0,0.0,0.0,0,0
38682,0.1819,-0.1628,1.0256,-1.80,3.87,0.48,0.0,0.0,0.0,0,0
38782,0.1790,-0.1641,1.0261,-1.43,3.02,0.14,0.0,0.0,0.0,0,0
38882,0.1753,-0.1709,1.0210,-1.50,0.85,-0.11,0.0,0.0,0.0,0,0
38982,0.1794,-0.1714,1.0183,-2.24,1.69,-0.11,0.0,0.0,0.0,0,0
39083,0.1843,-0.1638,1.0200,-0.84,3.95,0.37,0.0,0.0,0.0,0,0
39183,0.1819,-0.1692,1.0261,-0.69,-2.57,0.40,0.0,0.0,0.0,0,0
39283,0.1836,-0.1548,1.0549,-0.40,7.16,-0.53,0.0,0.0,0.0,0,0
39383,0.1758,-0.1638,1.0400,-0.86,2.67,0.18,0.0,0.0,0.0,0,0
39483,0.1829,-0.1572,1.0334,-1.63,2.16,1.24,0.0,0.0,0.0,0,0
39583,0.1943,-0.1367,1.0522,-0.24,-1.10,-0.44,0.0,0.0,0.0,0,0
39683,0.1841,-0.1631,1.0298,-0.26,6.97,0.63,0.0,0.0,0.0,0,0
39783,0.1819,-0.1580,1.0361,-1.21,4.34,-0.14,0.0,0.0,0.0,0,0
39883,0.1851,-0.1570,1.0349,-1.79,2.91,0.21,0.0,0.0,0.0,0,0
39983,0.1914,-0.1614,1.0217,-2.20,3.34,0.39,0.0,0.0,0.0,0,0
40083,0.1953,-0.1462,1.0444,-1.37,7.15,0.15,0.0,0.0,0.0,0,0
40183,0.1672,-0.1619,1.0569,-3.38,9.40,0.19,0.0,0.0,0.0,0,0
40283,0.1470,-0.1631,1.0286,-7.11,1.65,-7.60,0.0,0.0,0.0,0,0
40383,0.1506,-0.1677,1.0217,-8.18,10.69,-15.43,0.0,0.0,0.0,0,0
40483,0.1794,-0.1548,1.0090,-3.51,5.24,-23.09,0.0,0.0,0.0,0,0
40583,0.2061,-0.1411,0.9951,-4.92,0.38,-19.82,0.0,0.0,0.0,0,0
40683,0.2449,-0.1521,0.9656,-2.03,8.34,-8.05,0.0,0.0,0.0,0,0
40783,0.1946,-0.1746,0.8691,-2.08,7.87,7.25,0.0,0.0,0.0,0,0
40883,0.1970,-0.1797,0.6274,5.62,14.44,25.08,0.0,0.0,0.0,0,0
40983,0.0356,-0.0564,0.4939,36.26,4.98,24.28,0.0,0.0,0.0,0,0
41083,-0.0449,0.0527,0.6226,80.14,-8.05,25.49,0.0,0.0,0.0,0,0
41183,0.0564,0.0464,0.8826,26.69,60.19,20.53,0.0,0.0,0.0,0,0
41283,-0.1077,0.1165,1.2917,41.12,52.87,34.85,0.0,0.0,0.0,0,0
41383,0.0681,0.0742,1.4080,-35.38,-30.90,31.35,0.0,0.0,0.0,0,0
41483,0.1050,0.2126,1.4253,4.21,29.24,14.02,0.0,0.0,0.0,0,0
41606,0.0513,0.1899,1.4541,-18.05,-31.43,-7.26,0.0,0.0,0.0,0,0
41706,-0.1289,0.0020,1.7671,-49.74,132.71,9.60,0.0,0.0,0.0,0,1
41806,0.1250,0.1877,1.0093,27.51,-113.16,24.31,0.0,0.0,0.0,0,1
41906,0.1355,0.1616,0.8042,26.08,-45.74,3.14,0.0,0.0,0.0,0,1
42006,0.1252,0.1770,0.7852,-4.55,-0.59,3.41,0.0,0.0,0.0,0,1
42106,0.2380,0.1592,1.0042,-13.95,-21.15,-2.31,0.0,0.0,0.0,0,1
42206,0.3953,0.1404,0.9619,8.98,26.26,-49.66,0.0,0.0,0.0,0,1
42306,0.3223,0.1301,1.0801,7.48,15.68,-18.45,0.0,0.0,0.0,0,2
42406,0.1819,0.2153,0.7952,2.18,13.20,2.08,0.0,0.0,0.0,0,2
42586,0.2566,0.1985,1.1926,-10.92,7.76,6.79,0.0,0.0,0.0,0,1
42686,0.2385,0.2205,1.2791,-6.08,7.89,-2.82,0.0,0.0,0.0,0,1
42786,0.2776,0.1980,1.3298,-7.36,-4.42,-6.00,0.0,0.0,0.0,0,1
42886,0.2280,0.1360,1.3088,-16.25,-2.69,-16.62,0.0,0.0,0.0,0,1
42986,0.2427,0.0522,1.1687,-9.69,-15.76,-16.54,0.0,0.0,0.0,0,1
43086,0.2578,0.0481,1.0081,-20.31,4.85,-7.95,0.0,0.0,0.0,0,1
43186,0.1912,0.0208,0.9067,-27.75,17.46,-20.84,0.0,0.0,0.0,0,1
43286,0.1921,0.0510,0.8442,-28.76,1.29,-30.08,0.0,0.0,0.0,0,1
43386,0.2151,0.0122,0.7361,-41.68,16.19,-21.18,0.0,0.0,0.0,0,1
43486,0.2144,-0.0398,0.6892,-25.35,9.25,-13.61,0.0,0.0,0.0,0,1
43592,0.2505,-0.0608,0.7915,-7.06,-37.84,-14.34,0.0,0.0,0.0,0,1
43692,0.3503,0.0242,0.9553,3.63,4.63,-18.37,0.0,0.0,0.0,0,1
43792,0.3604,-0.0981,0.9250,-5.34,23.82,-1.23,0.0,0.0,0.0,0,1
43892,0.3308,-0.0618,0.9678,9.34,25.00,1.77,0.0,0.0,0.0,0,1
43992,0.2847,-0.1218,0.9368,5.69,-7.28,-18.63,0.0,0.0,0.0,0,1
44092,0.2791,-0.0693,0.9724,5.92,4.09,-32.73,0.0,0.0,0.0,0,1
44192,0.2761,-0.0457,1.0208,-11.69,19.13,-26.85,0.0,0.0,0.0,0,1
44292,0.2329,0.0356,1.0154,9.43,2.47,-45.53,0.0,0.0,0.0,0,1
44392,0.1926,0.0339,1.0034,-13.22,37.77,-39.50,0.0,0.0,0.0,0,1
44492,0.1296,0.0854,1.0718,-12.87,19.05,-35.14,0.0,0.0,0.0,0,1
44592,0.1177,0.0352,1.0645,-4.30,-2.70,-30.65,0.0,0.0,0.0,0,1
44692,0.1777,0.0393,1.0759,-2.83,-19.77,-23.44,0.0,0.0,0.0,0,1
44792,0.1843,0.0261,1.0298,-6.26,-1.40,-11.85,0.0,0.0,0.0,0,1
44892,0.1411,0.0183,0.9712,-3.43,25.66,-1.01,0.0,0.0,0.0,0,1
44992,0.0771,-0.0024,0.9746,-13.02,2.60,11.74,0.0,0.0,0.0,0,1
45092,0.0930,-0.0190,0.8977,2.98,5.52,15.42,0.0,0.0,0.0,0,1
45192,0.1399,0.0044,1.0034,11.02,6.67,19.89,0.0,0.0,0.0,0,1
45292,0.0547,0.0164,0.9290,-10.99,1.18,16.89,0.0,0.0,0.0,0,1
45392,0.0840,0.0315,1.0078,-9.63,49.38,25.24,0.0,0.0,0.0,0,1
45539,-0.1023,-0.0303,1.0750,-12.29,16.30,39.90,0.0,0.0,0.0,0,1
45639,-0.0828,-0.1157,1.0833,-41.40,-6.69,11.09,0.0,0.0,0.0,0,1
45739,-0.0674,-0.2187,1.3437,-26.27,50.51,9.21,0.0,0.0,0.0,0,1
45839,-0.1428,-0.1492,1.1858,-23.98,37.79,6.12,0.0,0.0,0.0,0,1
45939,-0.0525,-0.3169,1.1335,-45.55,-110.15,29.38,0.0,0.0,0.0,0,1
46039,-0.0986,-0.2568,0.9080,-18.33,-94.41,1.45,0.0,0.0,0.0,0,1
46139,-0.0957,-0.2297,1.0381,-18.84,-61.59,41.72,0.0,0.0,0.0,0,1
46239,0.1565,-0.3003,1.0647,-8.68,-32.32,-29.56,0.0,0.0,0.0,0,1
46339,0.1299,-0.2637,1.0234,5.38,4.53,-37.83,0.0,0.0,0.0,0,1
46439,0.2366,-0.1802,0.9741,5.90,14.43,-58.08,0.0,0.0,0.0,0,1
46557,0.1870,-0.2068,1.0283,2.40,3.71,-10.11,0.0,0.0,0.0,0,1
46657,0.1792,-0.1750,1.0215,0.92,3.73,-8.66,0.0,0.0,0.0,0,1
46757,0.1838,-0.1843,1.0276,1.36,2.08,-7.10,0.0,0.0,0.0,0,0
46857,0.1892,-0.1663,1.0276,0.79,2.76,-5.29,0.0,0.0,0.0,0,0
46957,0.1863,-0.1653,1.0239,0.59,2.56,-4.86,0.0,0.0,0.0,0,0
47057,0.1870,-0.1572,1.0300,0.37,2.50,-4.34,0.0,0.0,0.0,0,0
47157,0.1902,-0.1584,1.0286,-0.52,2.83,-2.20,0.0,0.0,0.0,0,0
47257,0.1946,-0.1501,1.0332,-0.64,2.43,-2.07,0.0,0.0,0.0,0,0
47357,0.1843,-0.1497,1.0557,-1.19,0.92,-2.02,0.0,0.0,0.0,0,0
47457,0.1917,-0.1421,1.0339,-1.00,2.40,-1.25,0.0,0.0,0.0,0,0
47557,0.1951,-0.1426,1.0330,-0.78,2.43,-1.31,0.0,0.0,0.0,0,0
47657,0.1912,-0.1440,1.0332,-1.31,2.42,-0.73,0.0,0.0,0.0,0,0
47757,0.1956,-0.1340,1.0342,-1.03,2.56,-1.05,0.0,0.0,0.0,0,0
47857,0.1958,-0.1370,1.0322,-1.24,2.60,-0.94,0.0,0.0,0.0,0,0
47958,0.1934,-0.1309,1.0327,-0.99,2.82,-1.12,0.0,0.0,0.0,0,0
48058,0.1956,-0.1274,1.0369,-1.02,2.65,-1.15,0.0,0.0,0.0,0,0
48158,0.1948,-0.1248,1.0305,-1.19,2.56,-0.86,0.0,0.0,0.0,0,0
48258,0.1907,-0.1311,1.0308,-1.27,2.40,-0.85,0.0,0.0,0.0,0,0
48358,0.1963,-0.1196,1.0317,-1.31,2.59,-0.64,0.0,0.0,0.0,0,0
48458,0.1980,-0.1274,1.0305,-1.49,2.79,-0.63,0.0,0.0,0.0,0,0
48558,0.2004,-0.1226,1.0359,-0.77,2.72,-0.79,0.0,0.0,0.0,0,0
48658,0.1929,-0.1272,1.0376,-1.34,2.62,-0.50,0.0,0.0,0.0,0,0
48758,0.1997,-0.1213,1.0391,-1.15,2.45,-0.66,0.0,0.0,0.0,0,0
48858,0.1948,-0.1238,1.0325,-0.80,1.80,-1.82,0.0,0.0,0.0,0,0
48958,0.1995,-0.1140,1.0271,-1.54,-0.19,1.02,0.0,0.0,0.0,0,0
49058,0.1968,-0.1169,1.0330,-1.73,3.08,-0.01,0.0,0.0,0.0,0,0
49158,0.2041,-0.1028,1.0242,-1.47,3.21,-0.12,0.0,0.0,0.0,0,0
