Timestamp,AccX_G,AccY_G,AccZ_G,GyroX_DPS,GyroY_DPS,GyroZ_DPS,Lat,Lon,Altitude,Sats,PlantStat
28975,0.0222,-0.0542,1.0559,-6.07,-7.05,-0.50,0.0,0.0,0.0,0,0
29075,0.0305,-0.0457,1.0537,-1.30,1.69,0.55,0.0,0.0,0.0,0,0
29175,0.0388,-0.0520,1.0493,-1.95,2.14,0.02,0.0,0.0,0.0,0,0
29275,0.0408,-0.0510,1.0513,-1.76,2.27,0.15,0.0,0.0,0.0,0,0
29375,0.0417,-0.0488,1.0571,-1.65,2.44,0.12,0.0,0.0,0.0,0,0
29475,0.0276,-0.0579,1.0562,-1.79,1.68,0.18,0.0,0.0,0.0,0,0
29575,0.0376,-0.0505,1.0532,-1.76,2.60,0.05,0.0,0.0,0.0,0,0
29675,0.0403,-0.0459,1.0557,-1.54,2.23,0.20,0.0,0.0,0.0,0,0
29775,0.0413,-0.0474,1.0544,-1.86,1.47,0.35,0.0,0.0,0.0,0,0
29875,0.0449,-0.0488,1.0591,-1.69,2.57,0.08,0.0,0.0,0.0,0,0
29975,0.0481,-0.0486,1.0515,-0.80,3.21,0.18,0.0,0.0,0.0,0,0
30075,0.0579,-0.0603,1.0525,-0.08,3.06,0.02,0.0,0.0,0.0,0,0
30175,0.0605,-0.0518,1.0625,-3.25,1.23,0.97,0.0,0.0,0.0,0,0
